trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
736,False,"{'a': 0.7, 'e': 0.7411597954431091}",20,5,-15.774266670245922,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
737,False,"{'a': 0.7, 'e': 0.7404880963241561}",20,0,-155.45904614508126,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
738,False,"{'a': 0.7, 'e': 0.7398156567171686}",25,14,17.955034665880437,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.7, 'e': 0.7391424772945862}",25,0,-158.70959784571153,"{0: 14, 1: 0, 2: 7, 3: 3, 4: 1}",0
740,False,"{'a': 0.7, 'e': 0.7384685587295879}",20,4,-20.159590301429407,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
741,False,"{'a': 0.7, 'e': 0.7377939016960925}",20,0,-80.50658807656998,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
742,False,"{'a': 0.7, 'e': 0.7371185068687568}",25,0,-50.67498664419955,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
743,False,"{'a': 0.7, 'e': 0.7364423749229758}",20,8,-28.62001083010916,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
744,False,"{'a': 0.7, 'e': 0.7357655065348812}",25,16,-33.40184957987385,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 0}",1
745,False,"{'a': 0.7, 'e': 0.7350879023813413}",30,0,-117.41961078163037,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
746,False,"{'a': 0.7, 'e': 0.7344095631399603}",25,12,-78.50676920588064,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 1}",1
747,False,"{'a': 0.7, 'e': 0.7337304894890774}",20,0,-163.0956512362087,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
748,False,"{'a': 0.7, 'e': 0.7330506821077661}",30,0,-118.80832644925263,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
749,False,"{'a': 0.7, 'e': 0.7323701416758338}",20,0,-144.98794047505348,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
750,False,"{'a': 0.7, 'e': 0.7316888688738209}",30,7,-99.77710980888816,"{0: 16, 1: 0, 2: 4, 3: 2, 4: 1}",1
751,False,"{'a': 0.7, 'e': 0.7310068643830001}",25,0,-72.64459981536001,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
752,False,"{'a': 0.7, 'e': 0.7303241288853758}",30,14,-58.75199261902995,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
753,False,"{'a': 0.7, 'e': 0.7296406630636835}",30,0,-197.086982175219,"{0: 16, 1: 0, 2: 10, 3: 2, 4: 2}",0
754,False,"{'a': 0.7, 'e': 0.7289564676013889}",25,9,-73.22977868169521,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
755,False,"{'a': 0.7, 'e': 0.7282715431826874}",20,5,-131.83486793618087,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 3}",1
756,False,"{'a': 0.7, 'e': 0.7275858904925034}",20,11,-59.82831394080391,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
757,False,"{'a': 0.7, 'e': 0.7268995102164897}",25,0,-136.95206416018678,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
758,False,"{'a': 0.7, 'e': 0.7262124030410263}",25,4,-118.42429188412812,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 3}",1
759,False,"{'a': 0.7, 'e': 0.7255245696532203}",20,0,-44.373454528382084,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
760,False,"{'a': 0.7, 'e': 0.7248360107409052}",20,4,-49.88417183104302,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
761,False,"{'a': 0.7, 'e': 0.7241467269926397}",20,3,-126.09272340551789,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 2}",1
762,False,"{'a': 0.7, 'e': 0.7234567190977076}",20,16,8.166865224852103,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.7, 'e': 0.7227659877461166}",25,1,-78.61081310126328,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 1}",1
764,False,"{'a': 0.7, 'e': 0.7220745336285982}",25,5,-82.88413362422982,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",1
765,False,"{'a': 0.7, 'e': 0.7213823574366063}",20,0,-86.77948683838332,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
766,False,"{'a': 0.7, 'e': 0.720689459862317}",20,0,-86.2891744313982,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
767,False,"{'a': 0.7, 'e': 0.719995841598628}",30,0,-47.42144638134248,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
768,False,"{'a': 0.7, 'e': 0.7193015033391573}",25,0,-174.46706852151726,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
769,False,"{'a': 0.7, 'e': 0.7186064457782433}",30,0,-117.24356624155672,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
770,False,"{'a': 0.7, 'e': 0.7179106696109433}",25,0,-38.128227386424626,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
771,False,"{'a': 0.7, 'e': 0.7172141755330337}",20,0,-61.49363283394953,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
772,False,"{'a': 0.7, 'e': 0.7165169642410082}",20,0,-101.02673745411097,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
773,False,"{'a': 0.7, 'e': 0.7158190364320781}",20,0,-122.2444690302203,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
774,False,"{'a': 0.7, 'e': 0.7151203928041714}",30,0,-153.31076235465903,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
775,False,"{'a': 0.7, 'e': 0.7144210340559314}",25,0,-122.61477444830723,"{0: 17, 1: 0, 2: 4, 3: 3, 4: 1}",0
776,False,"{'a': 0.7, 'e': 0.7137209608867168}",25,0,-72.17904673627798,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
777,False,"{'a': 0.7, 'e': 0.7130201739966009}",25,0,-52.38478504103965,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
778,False,"{'a': 0.7, 'e': 0.7123186740863704}",25,0,-245.0701198630577,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 6}",0
779,False,"{'a': 0.7, 'e': 0.7116164618575251}",30,21,-56.511040816725746,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
780,False,"{'a': 0.7, 'e': 0.7109135380122773}",25,0,-71.92632410283515,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
781,False,"{'a': 0.7, 'e': 0.7102099032535508}",25,0,-131.0309501098049,"{0: 14, 1: 0, 2: 9, 3: 1, 4: 1}",0
782,False,"{'a': 0.7, 'e': 0.7095055582849802}",30,13,-31.866946328528456,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
783,False,"{'a': 0.7, 'e': 0.7088005038109103}",20,0,-35.1242723216405,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
784,False,"{'a': 0.7, 'e': 0.7080947405363958}",25,0,-57.183224750026824,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
785,False,"{'a': 0.7, 'e': 0.7073882691671998}",20,0,-2.064096087313244,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
786,False,"{'a': 0.7, 'e': 0.7066810904097934}",20,0,-122.1880026675262,"{0: 13, 1: 0, 2: 2, 3: 4, 4: 1}",0
787,False,"{'a': 0.7, 'e': 0.7059732049713556}",20,0,-5.558555464601988,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
788,False,"{'a': 0.7, 'e': 0.7052646135597717}",30,0,-73.49037269431373,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
789,False,"{'a': 0.7, 'e': 0.7045553168836329}",30,0,-50.63570094576693,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
790,False,"{'a': 0.7, 'e': 0.7038453156522361}",20,0,-109.70259019522071,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
791,False,"{'a': 0.7, 'e': 0.7031346105755821}",25,9,-65.10199709582379,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
792,False,"{'a': 0.7, 'e': 0.7024232023643763}",20,0,-91.39599431655753,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
793,False,"{'a': 0.7, 'e': 0.7017110917300265}",25,0,-118.66244556926765,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
794,False,"{'a': 0.7, 'e': 0.7009982793846437}",30,16,-43.53698300006961,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
795,False,"{'a': 0.7, 'e': 0.7002847660410397}",30,0,-160.6757530041454,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
796,False,"{'a': 0.7, 'e': 0.699570552412728}",20,0,-22.795807264413586,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
797,False,"{'a': 0.7, 'e': 0.6988556392139224}",20,8,-86.60795555901768,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
798,False,"{'a': 0.7, 'e': 0.6981400271595356}",30,0,-176.63840274059217,"{0: 19, 1: 0, 2: 6, 3: 3, 4: 2}",0
799,False,"{'a': 0.7, 'e': 0.6974237169651799}",20,0,-27.156092974498183,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
800,False,"{'a': 0.7, 'e': 0.6967067093471654}",30,0,-152.51241284367518,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
801,False,"{'a': 0.7, 'e': 0.6959890050224996}",25,0,-85.6613690440208,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
802,False,"{'a': 0.7, 'e': 0.6952706047088867}",25,3,-156.10996034496546,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 2}",1
803,False,"{'a': 0.7, 'e': 0.6945515091247271}",35,21,-1.5032178752024268,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
804,False,"{'a': 0.7, 'e': 0.6938317189891162}",30,0,-89.62722833315618,"{0: 21, 1: 0, 2: 7, 3: 2, 4: 0}",0
805,False,"{'a': 0.7, 'e': 0.6931112350218442}",20,1,-63.797048232729104,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 0}",1
806,False,"{'a': 0.7, 'e': 0.6923900579433949}",25,8,-53.220818198717744,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
807,False,"{'a': 0.7, 'e': 0.6916681884749454}",20,1,-33.43647583059586,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
808,False,"{'a': 0.7, 'e': 0.690945627338365}",20,0,-133.15116561475418,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
809,False,"{'a': 0.7, 'e': 0.6902223752562149}",25,0,-205.13918790600044,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
810,False,"{'a': 0.7, 'e': 0.689498432951747}",20,0,-79.81318700088063,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
811,False,"{'a': 0.7, 'e': 0.6887738011489036}",20,16,7.019459794985292,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.7, 'e': 0.6880484805723165}",30,0,-91.36782758929185,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
813,False,"{'a': 0.7, 'e': 0.6873224719473062}",25,0,-132.88569936337845,"{0: 15, 1: 0, 2: 7, 3: 2, 4: 1}",0
814,False,"{'a': 0.7, 'e': 0.6865957759998812}",20,0,-138.43346150971024,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
815,False,"{'a': 0.7, 'e': 0.6858683934567374}",25,13,-90.58177960945825,"{0: 7, 1: 0, 2: 2, 3: 2, 4: 1}",1
816,False,"{'a': 0.7, 'e': 0.6851403250452572}",25,18,-11.494202210270478,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
817,False,"{'a': 0.7, 'e': 0.6844115714935092}",25,0,-115.87097682232995,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
818,False,"{'a': 0.7, 'e': 0.6836821335302468}",20,0,-168.181527783761,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
819,False,"{'a': 0.7, 'e': 0.6829520118849076}",25,9,-24.871499690959105,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
820,False,"{'a': 0.7, 'e': 0.6822212072876136}",25,13,-11.522607933443282,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
821,False,"{'a': 0.7, 'e': 0.6814897204691691}",20,13,2.3950187696729723,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.7, 'e': 0.6807575521610609}",25,0,-47.857052625693235,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",1
823,False,"{'a': 0.7, 'e': 0.6800247030954574}",25,3,-102.47178834720926,"{0: 11, 1: 0, 2: 10, 3: 1, 4: 0}",1
824,False,"{'a': 0.7, 'e': 0.6792911740052073}",20,0,-109.30659103465592,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
825,False,"{'a': 0.7, 'e': 0.6785569656238399}",20,3,-9.159173060368227,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
826,False,"{'a': 0.7, 'e': 0.6778220786855634}",20,2,-100.7733427711452,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 2}",1
827,False,"{'a': 0.7, 'e': 0.6770865139252648}",20,6,-14.92914021847285,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
828,False,"{'a': 0.7, 'e': 0.6763502720785085}",20,0,-70.37743734056245,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
829,False,"{'a': 0.7, 'e': 0.6756133538815366}",20,3,-53.627080951600526,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 0}",1
830,False,"{'a': 0.7, 'e': 0.6748757600712672}",20,2,-101.08534320156909,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 2}",1
831,False,"{'a': 0.7, 'e': 0.6741374913852938}",30,0,-231.93641709510416,"{0: 18, 1: 0, 2: 7, 3: 1, 4: 4}",0
832,False,"{'a': 0.7, 'e': 0.6733985485618853}",30,7,-118.42144961117843,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 2}",1
833,False,"{'a': 0.7, 'e': 0.6726589323399843}",20,0,-96.35791832717476,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
834,False,"{'a': 0.7, 'e': 0.671918643459207}",25,0,-137.48896091399433,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
835,False,"{'a': 0.7, 'e': 0.6711776826598423}",20,7,-31.0234348662344,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
836,False,"{'a': 0.7, 'e': 0.6704360506828508}",20,12,-52.655181052331116,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
837,False,"{'a': 0.7, 'e': 0.6696937482698646}",25,0,-78.5005432202304,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
838,False,"{'a': 0.7, 'e': 0.6689507761631859}",20,7,-93.88374751694107,"{0: 9, 1: 0, 2: 0, 3: 3, 4: 1}",1
839,False,"{'a': 0.7, 'e': 0.6682071351057867}",35,0,-84.50057470017681,"{0: 28, 1: 0, 2: 5, 3: 1, 4: 1}",0
840,False,"{'a': 0.7, 'e': 0.6674628258413081}",20,0,13.486254379923219,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
841,False,"{'a': 0.7, 'e': 0.6667178491140594}",30,8,-37.03606421560678,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 0}",1
842,False,"{'a': 0.7, 'e': 0.665972205669017}",25,7,-90.1189079132956,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
843,False,"{'a': 0.7, 'e': 0.6652258962518245}",20,0,-51.26188809877898,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
844,False,"{'a': 0.7, 'e': 0.6644789216087912}",20,0,-32.75242046003859,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
845,False,"{'a': 0.7, 'e': 0.6637312824868916}",25,5,-67.52440909125025,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",1
846,False,"{'a': 0.7, 'e': 0.6629829796337648}",20,0,-123.29675951755036,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
847,False,"{'a': 0.7, 'e': 0.6622340137977137}",25,8,-59.02520913053365,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
848,False,"{'a': 0.7, 'e': 0.661484385727704}",20,11,-22.517064290167827,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
849,False,"{'a': 0.7, 'e': 0.6607340961733636}",20,0,-103.91161917134318,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
850,False,"{'a': 0.7, 'e': 0.6599831458849822}",20,9,-69.20816555462571,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
851,False,"{'a': 0.7, 'e': 0.6592315356135099}",20,0,-90.04465920532397,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
852,False,"{'a': 0.7, 'e': 0.6584792661105568}",20,13,-33.27082972139537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
853,False,"{'a': 0.7, 'e': 0.6577263381283925}",25,0,-9.270217465655357,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
854,False,"{'a': 0.7, 'e': 0.656972752419945}",30,6,-85.05259415039309,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 2}",1
855,False,"{'a': 0.7, 'e': 0.6562185097387997}",30,0,-229.05562373500084,"{0: 17, 1: 0, 2: 7, 3: 3, 4: 3}",0
856,False,"{'a': 0.7, 'e': 0.6554636108391995}",20,11,-51.855988402277944,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
857,False,"{'a': 0.7, 'e': 0.6547080564760429}",30,23,-29.00531915359362,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
858,False,"{'a': 0.7, 'e': 0.6539518474048845}",30,0,-5.3075627976359705,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",1
859,False,"{'a': 0.7, 'e': 0.6531949843819331}",20,0,-95.8108673063825,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
860,False,"{'a': 0.7, 'e': 0.6524374681640519}",25,6,-51.70983758240071,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 0}",1
861,False,"{'a': 0.7, 'e': 0.6516792995087568}",20,0,-79.37765249713293,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
862,False,"{'a': 0.7, 'e': 0.6509204791742165}",30,0,-108.26591749340709,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 1}",0
863,False,"{'a': 0.7, 'e': 0.6501610079192512}",25,6,-17.763862888829298,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
864,False,"{'a': 0.7, 'e': 0.6494008865033323}",35,0,-110.7780022656721,"{0: 27, 1: 0, 2: 6, 3: 0, 4: 2}",0
865,False,"{'a': 0.7, 'e': 0.648640115686581}",30,19,14.543527187525994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.7, 'e': 0.647878696229768}",20,0,-30.180466857152894,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
867,False,"{'a': 0.7, 'e': 0.6471166288943128}",20,0,-45.574386445143766,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
868,False,"{'a': 0.7, 'e': 0.6463539144422825}",25,4,-130.74740385666004,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 2}",1
869,False,"{'a': 0.7, 'e': 0.6455905536363918}",20,9,-45.50969301478705,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
870,False,"{'a': 0.7, 'e': 0.6448265472400012}",20,0,-100.66753640638073,"{0: 14, 1: 0, 2: 2, 3: 3, 4: 1}",0
871,False,"{'a': 0.7, 'e': 0.644061896017117}",35,15,-42.38272417348976,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
872,False,"{'a': 0.7, 'e': 0.6432966007323906}",25,0,-171.44940504213233,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
873,False,"{'a': 0.7, 'e': 0.6425306621511171}",25,17,-37.3844855286617,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
874,False,"{'a': 0.7, 'e': 0.6417640810392349}",20,8,-90.12179308214276,"{0: 5, 1: 0, 2: 6, 3: 0, 4: 1}",1
875,False,"{'a': 0.7, 'e': 0.6409968581633251}",25,20,8.659978858552137,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.7, 'e': 0.6402289942906106}",25,0,-73.77750418903311,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
877,False,"{'a': 0.7, 'e': 0.6394604901889552}",20,6,-2.8700528788190187,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
878,False,"{'a': 0.7, 'e': 0.6386913466268629}",20,0,-10.78029935963358,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
879,False,"{'a': 0.7, 'e': 0.6379215643734771}",25,5,-95.34384065084636,"{0: 10, 1: 0, 2: 9, 3: 1, 4: 0}",1
880,False,"{'a': 0.7, 'e': 0.6371511441985802}",20,0,-67.96422960465023,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
881,False,"{'a': 0.7, 'e': 0.6363800868725922}",20,0,-18.07035633794003,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
882,False,"{'a': 0.7, 'e': 0.6356083931665703}",20,16,6.189298041218631,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.7, 'e': 0.6348360638522081}",25,13,20.442218363762326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.7, 'e': 0.6340630997018352}",25,0,-152.62506241571796,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
885,False,"{'a': 0.7, 'e': 0.6332895014884152}",20,0,-67.77488482353938,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
886,False,"{'a': 0.7, 'e': 0.6325152699855466}",20,0,-217.70604190734048,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 4}",0
887,False,"{'a': 0.7, 'e': 0.6317404059674607}",25,0,-76.54019147887543,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
888,False,"{'a': 0.7, 'e': 0.6309649102090216}",25,0,-53.39274600040621,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",1
889,False,"{'a': 0.7, 'e': 0.6301887834857247}",20,0,-91.67990820163143,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
890,False,"{'a': 0.7, 'e': 0.6294120265736969}",20,0,-141.0268796505809,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
891,False,"{'a': 0.7, 'e': 0.628634640249695}",30,0,-99.90535646910827,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
892,False,"{'a': 0.7, 'e': 0.6278566252911051}",25,0,-126.88558662393618,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
893,False,"{'a': 0.7, 'e': 0.6270779824759424}",25,0,-76.42335160254332,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
894,False,"{'a': 0.7, 'e': 0.6262987125828494}",20,0,-82.50147435563879,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
895,False,"{'a': 0.7, 'e': 0.625518816391096}",30,6,-114.1934312103828,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 2}",1
896,False,"{'a': 0.7, 'e': 0.6247382946805784}",25,10,-40.67404495136464,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
897,False,"{'a': 0.7, 'e': 0.6239571482318181}",25,11,-45.43611222430341,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
898,False,"{'a': 0.7, 'e': 0.6231753778259616}",20,0,-81.74043919069929,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
899,False,"{'a': 0.7, 'e': 0.6223929842447792}",25,0,-23.431888566554928,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
900,False,"{'a': 0.7, 'e': 0.6216099682706644}",20,12,-52.100674886220055,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
901,False,"{'a': 0.7, 'e': 0.6208263306866332}",30,0,-52.71330355732485,"{0: 24, 1: 0, 2: 4, 3: 2, 4: 0}",0
902,False,"{'a': 0.7, 'e': 0.620042072276323}",25,0,-7.133505271675168,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
903,False,"{'a': 0.7, 'e': 0.6192571938239922}",30,0,-106.88573400350062,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
904,False,"{'a': 0.7, 'e': 0.6184716961145192}",25,12,8.267763853931985,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
905,False,"{'a': 0.7, 'e': 0.6176855799334016}",25,15,-15.851309736162886,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
906,False,"{'a': 0.7, 'e': 0.6168988460667556}",20,0,-6.385435259186548,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
907,False,"{'a': 0.7, 'e': 0.6161114953013148}",25,8,-26.197093439425885,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
908,False,"{'a': 0.7, 'e': 0.6153235284244302}",25,5,-56.349920633057856,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
909,False,"{'a': 0.7, 'e': 0.6145349462240683}",30,0,-116.46278237484475,"{0: 21, 1: 0, 2: 6, 3: 2, 4: 1}",0
910,False,"{'a': 0.7, 'e': 0.6137457494888116}",20,9,-13.493517748748252,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
911,False,"{'a': 0.7, 'e': 0.6129559390078564}",25,0,-64.01117014016664,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",1
912,False,"{'a': 0.7, 'e': 0.6121655155710133}",30,17,-15.209642114773677,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
913,False,"{'a': 0.7, 'e': 0.6113744799687056}",20,15,10.10987142739177,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.7, 'e': 0.6105828329919689}",25,20,8.071816544588792,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.7, 'e': 0.6097905754324501}",25,16,1.6477065631999808,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
916,False,"{'a': 0.7, 'e': 0.6089977080824067}",25,11,-17.468171881364487,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
917,False,"{'a': 0.7, 'e': 0.608204231734706}",25,0,-137.91612601329135,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
918,False,"{'a': 0.7, 'e': 0.6074101471828242}",20,0,-36.92281944858478,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
919,False,"{'a': 0.7, 'e': 0.6066154552208458}",35,0,-207.10761472044106,"{0: 23, 1: 0, 2: 7, 3: 2, 4: 3}",0
